orderbook_timestamp,book,bid,ask,spread
2024-07-16T22:57:34+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:34+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:35+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:35+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:37+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:37+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:38+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:38+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:39+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:39+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:40+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:40+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:41+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:41+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:42+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:42+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:43+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:43+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:45+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:45+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:46+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:46+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:47+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:47+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:48+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:48+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:49+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:49+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:50+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:50+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:51+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:51+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:53+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:53+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:54+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:54+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:55+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:55+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:56+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:56+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:57+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:57+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:58+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:57:58+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:00+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:00+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:01+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:01+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:02+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:02+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:03+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:03+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:04+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:04+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:05+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:05+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:07+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:07+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:08+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:08+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:09+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:09+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:10+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:10+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:11+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:11+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:13+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:12+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:14+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:14+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:15+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:15+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:16+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:16+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:17+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:17+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:18+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:18+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:19+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:19+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:21+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:21+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:22+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:22+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:23+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:23+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:24+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:24+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:25+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:25+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:58:26+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:26+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:28+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:28+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:29+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:29+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:30+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:30+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:31+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:31+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:32+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:32+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:33+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:33+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:35+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:35+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:36+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:36+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:37+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:37+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:38+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:38+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:39+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:39+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:40+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:40+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:41+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:41+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:43+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:43+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:44+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:44+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:45+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:45+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:46+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:46+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:47+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:47+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:48+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:48+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:50+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:50+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:51+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:51+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:52+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:52+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:53+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:53+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:54+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:54+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:55+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:56+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:57+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:57+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:58+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:58+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:59+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:58:59+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:00+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:00+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:01+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:01+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:02+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:03+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:03+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:04+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:05+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:05+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:06+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:06+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:07+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:07+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:08+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:08+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:09+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:10+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:10+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:11+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:12+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:12+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:13+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:13+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:14+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:14+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:15+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:15+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:16+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:17+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:17+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:18+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:19+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:19+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:20+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:20+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:21+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:21+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:22+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:22+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:23+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:24+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:24+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:25+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:26+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:26+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:27+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:27+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:28+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:28+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:29+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:29+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:30+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:30+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:31+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:32+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:33+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:33+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:34+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:34+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:35+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:35+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:36+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:36+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:59:37+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:37+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:38+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:38+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:39+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:40+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:41+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:41+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:42+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:42+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:43+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:43+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:44+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:44+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:45+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:45+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:46+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:46+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:48+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:48+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:49+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:49+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:50+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:50+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:51+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:51+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:52+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:52+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:53+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:53+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:55+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:55+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:56+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:56+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:57+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:57+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:58+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:58+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:59+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:59:59+00:00,usd_mxn,17.63,17.65,0.11331444759206558
2024-07-16T22:56:49+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:48+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:50+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:49+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:51+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:48+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:50+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:52+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:49+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:52+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:53+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:53+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:50+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:55+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:51+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:54+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:52+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:56+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:55+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:54+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:57+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:56+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:58+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:57+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:55+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:59+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:58+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:56+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:00+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:57+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:00+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:02+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:58+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:01+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:03+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:56:59+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:02+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:04+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:01+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:03+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:02+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:05+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:04+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:03+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:06+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:06+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:04+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:07+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:07+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:09+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:10+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:08+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:05+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:11+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:09+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:06+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:12+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:10+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:13+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:07+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:14+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:11+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:09+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:16+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:13+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:10+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:17+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:14+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:11+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:18+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:15+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:19+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:12+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:16+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:20+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:14+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:17+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:21+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:15+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:18+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:16+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:22+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:19+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:24+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:17+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:21+00:00,usd_mxn,17.62,17.65,0.1699716713880883
2024-07-16T22:57:25+00:00,usd_mxn,17.62,17.65,0.1699716713880883
